created_at,product,amount
2024-11-12 16:24:36.052736,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-12 16:50:25.535040,CHA-FLUIDMATIC CVT MV 1L,1000
2024-11-12 18:17:20.455823,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-12 18:18:35.984345,TUR-NEPTUNA 2T SUPER SPORT 500ML,400
2024-11-12 18:19:08.694311,BRAKE FLUID 500ML,400
2024-11-12 19:19:39.890793,TRO-NEPTUNA 2T SUPER SPORT 500ML,1200
2024-11-12 22:25:03.888754,MAR-QUARTZ 5000 20W50 500ML,300
2024-11-13 04:55:36.479589,GWE-QUARTZ 5000 20W50 500ML,300
2024-11-13 05:50:47.281485,AVO-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-13 06:49:03.841242,BAN-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-13 09:13:47.728437,KHA-RUBIA TIR 7400 SAE 15W40 5L,2500
2024-11-13 09:50:54.935976,MSA-QUARTZ 5000 20W50 500ML,300
2024-11-13 09:51:26.594119,TRO-QUARTZ 4X4 15W40 500ML,600
2024-11-13 09:54:44.706897,15W40 500ML,300
2024-11-13 10:18:14.431823,KAD-RUBIA SX SAE40 500ML,600
2024-11-13 11:10:57.880560,RM-QUARTZ 4X4 15W40 500ML,1200
2024-11-13 15:03:08.244705,SEK-QUARTZ 5000 20W50 500ML,900
2024-11-13 15:49:52.424530,SAM-QUARTZ 9000 SAE 5W40 5L,3000
2024-11-13 16:15:45.579010,BRAKE FLUID 500ML,400
2024-11-13 16:21:15.259410,15W40 500ML,300
2024-11-13 16:38:55.590337,20W50 5LTRS,1800
2024-11-13 20:25:30.269521,RM-QUARTZ 9000 SAE 5W40 500ML,500
2025-03-14 07:13:57.752879,SEK-QUARTZ 5000 20W50 5L,2200
2024-11-14 07:24:12.828408,MSA-QUARTZ 5000 20W50 5L,2200
2024-11-14 07:31:38.698614,KHA-RUBIA SX SAE40 500ML,300
2024-11-14 08:43:47.487679,SAE40 500ML,300
2024-11-14 11:35:36.166829,FOR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-14 11:53:28.799312,SAM-QUARTZ 5000 20W50 500ML,300
2024-11-14 13:25:04.336054,SAM-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-14 14:23:39.555524,KIR-FLUIDMATIC DIII MV 500ML,800
2024-11-14 15:24:15.627560,FOR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-14 15:59:49.895576,SEK-QUARTZ 5000 20W50 500ML,300
2024-11-14 16:38:33.588423,20W50 500ML,300
2024-11-14 16:51:52.149303,CRI-FLUIDMATIC DIII MV 500ML,300
2024-11-14 17:06:17.559334,TUR-QUARTZ 9000 SAE 5W40 500ML,1500
2024-11-14 17:26:27.673458,CHA-NEPTUNA 2T SUPER SPORT 500ML,400
2024-11-14 17:26:32.763562,CHA-RUBIA TIR 7400 15W40 500ML,600
2024-11-14 17:49:44.816893,CHA-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-14 21:07:02.477375,CHI-RUBIA TIR 7400 SAE 15W40 5L,5000
2024-12-07 05:44:08.817673,20W50 500ML,900
2024-11-15 05:58:52.629562,KAD-RUBIA TIR 7400 15W40 500ML,300
2024-11-15 05:59:25.584646,KAD-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-15 07:41:25.841058,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2024-12-09 22:17:11.177927,SAE40 500ML,300
2024-11-15 10:55:53.391656,RM-QUARTZ 5000 20W50 500ML,600
2024-11-15 13:00:58.965607,SAM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-15 16:40:25.951996,RM-FLUIDMATIC DIII MV 500ML,500
2024-11-15 17:41:02.637849,SAM-QUARTZ 5000 20W50 500ML,300
2024-11-15 17:47:37.857472,CHI-NEPTUNA 2T SUPER SPORT 500ML,400
2024-11-15 22:12:50.424584,CHI-QUARTZ 3000 SG 20W50 500ML,300
2024-11-15 23:48:14.993431,GWE-NEPTUNA 2T SUPER SPORT 500ML,400
2024-11-16 06:09:12.746090,SAM-NEPTUNA 2T SUPER SPORT 500ML,400
2024-11-16 07:56:25.179817,KIR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-16 08:18:02.535928,15W40 500ML,1200
2024-11-16 09:14:52.529329,SEK-QUARTZ 5000 20W50 500ML,600
2024-11-16 11:40:38.560646,MSA-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-16 13:32:17.793460,SAM-QUARTZ 5000 20W50 500ML,300
2024-11-16 20:38:02.962018,CHI-RUBIA TIR 7400 15W40 500ML,300
2024-11-16 21:10:08.256137,SEK-QUARTZ 5000 20W50 500ML,600
2025-03-13 11:55:02.980059,15W40 500ML,300
2024-11-17 06:23:29.902183,BAN-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-17 06:54:27.069751,BAN-FLUIDMATIC DIII MV 500ML,300
2024-11-17 06:56:14.295909,BAN-RUBIA SX SAE40 500ML,800
2024-11-17 08:34:26.338689,15W40 500ML,300
2024-11-17 08:35:10.622999,15W40 500ML,300
2024-11-17 10:43:58.479634,KIR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-17 11:11:10.480610,SEK-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-17 14:50:16.018590,KIR-QUARTZ 5000 20W50 500ML,300
2024-11-17 15:20:20.450216,FOR-RUBIA SX SAE40 500ML,600
2024-11-17 16:35:53.539766,CHI-QUARTZ 5000 20W50 500ML,300
2024-11-17 16:44:28.113850,SAM-FLUIDMATIC DIII MV 500ML,400
2024-11-17 19:39:35.054141,SAM-QUARTZ 5000 20W50 500ML,900
2024-11-17 21:24:22.659614,CHI-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-18 06:28:53.704485,BAN-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-18 06:33:54.571431,BAN-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-18 08:13:19.451036,MPO-RUBIA TIR 7400 15W40 500ML,900
2024-11-18 08:46:44.505200,KIR-QUARTZ 4X4 15W40 500ML,600
2024-11-18 09:04:30.120921,CHA-RUBIA TIR 7400 SAE 15W40 5L,2500
2024-11-18 09:05:35.364742,CHA-RUBIA TIR 7400 15W40 500ML,600
2024-11-18 10:53:56.760364,5W40 5LTRS,3000
2024-11-18 12:11:09.175324,KAD-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-18 13:20:52.846727,SAM-RACE BRAKEFLUID DOT4+ 500ML,300
2024-11-18 13:32:58.229904,SEK-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-18 14:14:41.246212,RUN-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-18 14:35:07.991703,SEK-QUARTZ 5000 20W50 500ML,300
2024-11-18 14:49:00.648690,MPO-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-18 14:49:46.326934,SEK-QUARTZ 5000 20W50 500ML,300
2024-11-18 15:44:26.119668,BRAKE FLUID 500ML,400
2024-11-18 16:45:25.021231,SAM-QUARTZ 5000 20W50 500ML,600
2024-11-18 17:29:45.080370,BAN-RUBIA SX SAE40 500ML,400
2024-11-18 22:12:35.106589,FIF-FLUIDMATIC CVT MV 1L,2000
2024-11-18 22:13:17.737877,FIF-RUBIA SX SAE40 500ML,900
2024-11-18 22:17:30.581832,15W40 5LTRS,2500
2024-11-18 22:27:56.820415,FIF-QUARTZ 9000 SAE 5W40 500ML,500
2024-12-19 17:09:12.258694,5W40 500ML,500
2024-11-18 23:11:10.616643,SAM-QUARTZ 5000 20W50 500ML,300
2024-11-19 00:42:35.657063,CVT 1LTR,2000
2024-11-19 05:54:11.773801,MPO-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-19 06:58:41.368592,KIR-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-19 07:06:29.235633,MSA-FLUIDMATIC DIII MV 500ML,300
2024-11-19 09:15:33.100134,TUR-NEPTUNA 2T SUPER SPORT 500ML,800
2024-11-19 11:27:29.430960,MOS-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-19 12:43:57.909759,SEK-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-19 12:46:05.120924,SEK-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-19 13:30:23.093826,MSA-QUARTZ 5000 20W50 500ML,300
2024-11-19 13:47:47.679054,20W50 500ML,600
2024-11-19 14:13:55.765490,TRO-NEPTUNA 2T SUPER SPORT 500ML,400
2024-11-19 16:00:23.429433,KIR-RUBIA TIR 7400 15W40 500ML,300
2024-11-19 17:17:56.806178,CHI-RACE BRAKEFLUID DOT4+ 500ML,800
2024-11-19 20:28:00.979334,CHI-QUARTZ 5000 20W50 500ML,600
2024-11-20 07:00:24.556889,CRI-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-20 07:01:58.335471,BRAKE FLUID 500ML,900
2024-11-20 10:18:48.567293,5W40 500ML,500
2024-11-20 11:14:58.966965,SEK-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-20 12:28:30.418154,MSA-QUARTZ 4X4 15W40 5L,2500
2024-11-20 12:45:21.790841,MSA-QUARTZ 5000 20W50 500ML,300
2024-11-20 13:34:49.004168,SEK-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-20 13:55:26.599828,BAN-FLUIDMATIC CVT MV 1L,2000
2024-11-20 16:31:47.153846,SAM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-20 16:58:41.931781,CHI-QUARTZ 5000 20W50 500ML,300
2024-11-20 17:10:12.431203,KAD-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-20 17:10:44.329562,KAD-QUARTZ 5000 20W50 500ML,300
2024-11-20 17:27:07.244703,BAN-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-20 17:48:15.126904,20W50 500ML,300
2024-11-20 23:00:53.707854,MAR-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-20 23:11:31.991452,CVT 1LTR,1000
2024-11-21 08:19:12.672512,GWE-QUARTZ 9000 SAE 5W40 5L,3000
2024-11-21 09:15:34.704139,15W40 500ML,600
2024-11-21 10:05:58.708153,5W40 500ML,500
2024-11-21 10:07:25.100841,GWE-NEPTUNA 2T SUPER SPORT 500ML,400
2024-11-21 10:08:07.951727,SEK-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-21 10:20:50.000120,ATF 500ML,300
2024-11-21 11:52:53.942994,TUR-RACE BRAKEFLUID DOT4+ 200ML,400
2024-11-21 11:52:54.494540,TUR-RUBIA TIR 7400 SAE 15W40 5L,2500
2024-11-21 12:55:55.032173,MSA-QUARTZ 5000 20W50 500ML,600
2024-11-21 12:57:40.434600,SAM-RUBIA TIR 7400 15W40 500ML,300
2024-11-21 14:11:32.871091,15W40 500ML,600
2024-11-21 16:22:29.462754,KIR-QUARTZ 3000 SG 20W50 500ML,900
2024-12-21 01:56:16.414139,SAE40 500ML,300
2024-11-21 17:36:49.524167,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-21 17:36:50.619032,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-21 17:41:12.466705,CHI-QUARTZ 5000 20W50 500ML,300
2024-11-21 17:41:46.426087,CHI-QUARTZ 5000 20W50 5L,1800
2024-11-21 17:43:34.970734,SAM-RUBIA TIR 7400 15W40 500ML,300
2024-11-21 18:17:26.607422,MSE-QUARTZ 4X4 15W40 500ML,1800
2024-11-21 18:18:19.227708,MSE-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-21 18:55:52.313479,MPO-RUBIA TIR 7400 SAE 15W40 5L,2500
2024-12-21 05:00:23.500174,SAE40 500ML,300
2024-11-22 03:46:47.530327,CRI-RUBIA TIR 7400 15W40 500ML,300
2024-11-22 05:54:17.024106,CHI-QUARTZ 7000 SAE 15W50 500ML,1200
2024-11-22 05:54:59.157924,FOR-TRANS AXLE 7 80W90 5L,400
2024-11-22 08:15:38.888191,SAM-QUARTZ 5000 20W50 5L,2200
2024-11-22 08:51:28.920949,SEK-QUARTZ 5000 20W50 500ML,300
2024-11-22 09:45:59.840488,MPO-QUARTZ 9000 SAE 5W40 5L,3000
2024-11-22 09:47:03.426056,MPO-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-22 10:54:26.748947,MAR-QUARTZ 3000 SG 20W50 500ML,900
2024-12-21 21:32:55.095836,SAE40 500ML,300
2024-11-22 14:14:26.627522,RM-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-22 15:16:46.732652,TUR-FLUIDMATIC DIII MV 500ML,600
2024-11-22 17:18:37.419144,BAN-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-22 17:43:18.674285,CHA-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-22 18:15:40.966018,15W40 500ML,800
2024-11-22 18:32:32.205791,TRO-NEPTUNA 2T SUPER SPORT 500ML,800
2024-11-22 18:33:14.488383,TRO-QUARTZ 5000 20W50 500ML,600
2024-11-22 19:39:01.123331,GWE-QUARTZ 5000 20W50 500ML,600
2024-11-22 20:17:28.897420,MSA-QUARTZ 5000 20W50 500ML,600
2024-11-22 20:24:19.469396,BAN-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-22 21:28:21.421050,FIF-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-22 21:56:06.304858,20W50 500ML,600
2024-11-22 22:03:16.289981,FIF-QUARTZ 9000 SAE 5W40 5L,3000
2024-11-22 23:15:36.269110,CHI-QUARTZ 5000 20W50 500ML,300
2024-11-22 23:16:51.115420,CHI-QUARTZ 5000 20W50 500ML,300
2024-11-23 06:29:57.076545,5W40 500ML,1000
2024-11-23 09:06:09.063387,TUR-QUARTZ 4X4 15W40 500ML,300
2024-11-23 10:41:43.359496,MAR-NEPTUNA 2T SUPER SPORT 500ML,400
2024-11-23 11:16:45.748398,SEK-QUARTZ 3000 SG 20W50 500ML,1200
2024-11-23 11:17:31.955077,CRI-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-23 12:03:36.743508,KIR-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-23 12:05:01.089991,KIR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-23 13:32:30.385084,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-23 16:28:33.120725,SAM-FLUIDMATIC DIII MV 500ML,800
2024-11-23 16:33:51.221781,CHI-QUARTZ 5000 20W50 500ML,300
2025-03-14 07:23:34.129072,SAM-RUBIA TIR 7400 SAE 15W40 5L,2500
2024-11-23 17:54:08.695243,AVO-FLUIDMATIC CVT MV 1L,3000
2024-11-23 17:57:49.216076,AVO-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-23 20:04:27.294745,5W40 500ML,1000
2024-11-24 05:50:05.561146,CHE-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-24 05:50:27.144855,CHE-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-24 06:35:57.350546,KHA-RUBIA TIR 7400 15W40 500ML,600
2024-11-24 06:36:00.584960,KHA-RUBIA TIR 7400 15W40 500ML,600
2024-11-24 06:39:06.343118,TRO-FLUIDMATIC CVT MV 1L,1000
2024-11-24 06:41:43.702063,ATF 500ML,600
2024-11-24 08:51:43.761328,SEK-QUARTZ 5000 20W50 500ML,600
2024-11-24 09:04:14.923736,SEK-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-24 10:04:35.927403,SAM-RACE BRAKEFLUID DOT4+ 500ML,300
2024-11-24 10:47:08.947864,MAR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-24 10:55:55.513422,SAM-NEPTUNA 2T SUPER SPORT 500ML,400
2024-11-24 12:03:47.189386,SEK-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-24 12:46:18.033217,SEK-QUARTZ 5000 20W50 500ML,300
2024-11-24 15:00:12.911086,5W40 500ML,500
2024-11-24 16:52:54.166183,CHI-QUARTZ 5000 20W50 500ML,300
2024-11-24 17:41:38.911750,SEK-QUARTZ 5000 20W50 500ML,600
2024-11-24 18:52:48.067494,TRO-NEPTUNA 2T SUPER SPORT 500ML,800
2024-11-24 19:25:12.145170,CVT 1LTR,1000
2024-11-25 05:31:06.898065,KIR-RUBIA TIR 7400 15W40 500ML,300
2024-11-25 08:07:53.727506,KIR-QUARTZ 5000 20W50 500ML,300
2024-11-25 09:57:03.077151,MAR-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-25 10:43:45.990198,RM-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-25 11:17:19.929708,CHE-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-25 11:33:42.879351,SAM-FLUIDMATIC CVT MV 1L,1000
2024-11-25 11:34:06.368457,SAM-QUARTZ 5000 20W50 500ML,300
2024-11-25 12:59:52.749971,KHA-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-25 12:59:53.295082,KHA-RUBIA SX SAE40 500ML,600
2024-11-25 12:59:54.385655,KHA-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-25 12:59:54.928488,KHA-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-25 14:44:17.092247,TRO-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-25 15:03:33.702538,SEK-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-25 16:33:26.376140,15W40 5LTRS,2500
2024-11-25 19:12:22.424775,TRO-QUARTZ 5000 20W50 500ML,300
2024-11-25 20:10:39.301259,SAM-FLUIDMATIC DIII MV 500ML,300
2024-11-25 21:41:52.462968,KAD-QUARTZ 3000 SG 20W50 5L,1800
2024-11-25 23:12:51.226629,CHI-RUBIA TIR 7400 SAE 15W40 5L,2500
2024-11-26 09:45:23.844153,SEK-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-26 14:17:26.831873,SEK-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-26 16:53:26.186083,AVO-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-26 18:13:09.828628,CHE-RUBIA TIR 7400 15W40 500ML,300
2024-11-26 18:14:54.597472,CHE-RUBIA TIR 7400 15W40 500ML,300
2024-11-26 18:23:54.601275,TUR-QUARTZ 4X4 15W40 5L,2500
2024-11-26 18:25:39.309674,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-26 21:21:19.911730,KIR-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-27 06:19:44.911377,5W40 500ML,500
2024-11-27 08:25:49.969602,5W40 500ML,500
2024-11-27 10:41:10.842998,GWE-NEPTUNA 2T SUPER SPORT 500ML,400
2024-11-27 11:27:22.380078,GWE-QUARTZ 4X4 15W40 500ML,600
2024-11-27 15:00:54.669985,KIR-QUARTZ 5000 20W50 500ML,900
2024-11-27 15:03:01.835144,SEK-QUARTZ 5000 20W50 500ML,300
2024-11-27 15:20:42.123971,MAR-QUARTZ 3000 SG 20W50 500ML,900
2024-11-27 16:48:29.398243,CHI-QUARTZ 5000 20W50 500ML,300
2024-11-27 18:24:31.623757,TUR-NEPTUNA 2T SUPER SPORT 500ML,400
2024-11-27 18:25:25.782623,TUR-QUARTZ 7000 SAE 15W50 500ML,300
2024-11-28 05:41:02.067583,KIR-RUBIA TIR 7400 15W40 500ML,600
2024-11-28 07:28:26.182159,KHA-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-28 08:25:00.936167,MAR-QUARTZ 3000 SG 20W50 500ML,600
2024-11-28 12:14:08.860362,CHA-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-28 12:35:26.731811,CHI-QUARTZ 5000 20W50 500ML,300
2024-11-28 12:58:51.305581,MSE-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-28 13:03:17.941220,SAM-QUARTZ 5000 20W50 500ML,300
2024-11-28 13:53:29.581715,AVO-RUBIA TIR 7400 15W40 500ML,1000
2024-11-28 14:06:01.923274,KAD-RUBIA TIR 7400 15W40 500ML,600
2024-11-28 14:23:59.268982,KHA-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-28 15:52:21.705612,CHE-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-28 15:52:54.334006,CHE-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-28 16:18:43.532017,SAE40 500ML,900
2024-11-28 16:33:06.529602,AVO-QUARTZ 9000 SAE 5W40 5L,3000
2024-11-28 16:40:27.343470,TUR-QUARTZ 5000 20W50 5L,2200
2024-11-28 16:41:09.776853,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-28 16:47:12.208076,CHI-RUBIA TIR 7400 15W40 500ML,300
2024-11-28 16:51:00.177007,TUR-QUARTZ 4X4 15W40 5L,500
2024-11-28 18:19:12.419258,SEK-QUARTZ 4X4 15W40 500ML,1200
2024-11-28 18:29:39.063160,CHE-RUBIA TIR 7400 15W40 500ML,300
2024-11-28 18:30:00.643249,CHE-RUBIA TIR 7400 15W40 500ML,300
2024-11-28 19:00:07.327303,20W50 500ML,1200
2024-11-28 19:00:07.887577,TRO-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-28 20:03:47.284337,ATF 500ML,300
2024-11-28 22:46:40.999089,CHI-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-29 05:23:36.437964,20W50 500ML,300
2024-11-29 10:40:51.430966,BRAKE FLUID 500ML,400
2024-11-29 13:36:49.075219,BAN-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-29 13:58:24.903814,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-29 15:12:02.023201,ENGINE CLEANER,200
2024-11-29 15:38:49.661248,FOR-NEPTUNA 2T SUPER SPORT 500ML,400
2024-11-29 15:54:52.865511,SAM-NEPTUNA 2T SUPER SPORT 500ML,400
2024-11-29 16:38:45.939898,AVO-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-29 17:14:45.758771,CHI-RUBIA TIR 7400 15W40 500ML,600
2024-11-29 17:19:56.658952,SEK-QUARTZ 9000 SAE 5W40 500ML,1000
2024-11-29 20:04:56.317007,SEK-QUARTZ 5000 20W50 500ML,300
2024-11-29 20:56:46.276173,SEK-QUARTZ 5000 20W50 500ML,300
2024-11-29 22:55:57.837905,SAM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-30 05:32:15.221803,SAE40 500ML,300
2024-11-30 08:52:40.994305,MPO-QUARTZ 5000 20W50 500ML,600
2024-11-30 08:53:57.421582,MPO-QUARTZ 9000 SAE 5W40 500ML,500
2024-11-30 11:11:56.967997,CHI-RUBIA TIR 7400 15W40 500ML,1200
2024-11-30 11:13:23.709505,CHI-QUARTZ 5000 20W50 500ML,300
2024-11-30 12:45:00.314839,ATF 500ML,600
2024-11-30 13:38:54.917100,TUR-QUARTZ 4X4 15W40 500ML,300
2024-11-30 13:54:23.260791,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-11-30 17:17:56.991047,CHI-QUARTZ 5000 20W50 500ML,300
2024-11-30 22:58:03.548165,CHI-FLUIDMATIC CVT MV 1L,1000
2024-11-30 23:39:57.904765,SAM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-12-01 05:37:59.745019,KIR-QUARTZ 4X4 15W40 500ML,300
2024-12-01 07:05:27.657822,SEK-QUARTZ 5000 20W50 500ML,300
2024-12-01 07:05:28.737191,SEK-RUBIA TIR 7400 15W40 500ML,300
2024-12-01 07:40:48.334578,BAN-FLUIDMATIC DIII MV 500ML,600
2024-12-01 08:03:51.615975,TRO-NEPTUNA 2T SUPER SPORT 500ML,1600
2024-12-01 08:21:56.243766,BAN-QUARTZ 9000 SAE 5W40 500ML,1000
2024-12-01 08:30:28.167122,TUR-QUARTZ 4X4 15W40 500ML,300
2024-12-01 08:43:43.573812,SEK-RUBIA TIR 7400 15W40 500ML,300
2024-12-01 08:43:44.666608,SEK-QUARTZ 3000 SG 20W50 500ML,600
2024-12-01 12:02:58.235660,TUR-QUARTZ 4X4 15W40 500ML,300
2024-12-01 12:11:59.043519,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2024-12-01 12:57:30.490793,AVO-QUARTZ 7000 SAE 15W50 500ML,300
2024-12-01 13:01:46.265916,AVO-RUBIA TIR 7400 15W40 500ML,300
2024-12-01 16:20:56.620887,BAN-QUARTZ 9000 SAE 5W40 500ML,500
2024-12-01 16:44:50.692513,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2024-12-01 16:57:43.413995,CHE-QUARTZ 5000 20W50 500ML,9900
2024-12-01 17:05:33.982260,CHI-RUBIA TIR 7400 15W40 500ML,600
2024-12-01 17:14:09.090965,BAN-RACE BRAKEFLUID DOT4+ 500ML,400
2024-12-01 17:21:53.234977,15W40 500ML,300
2024-12-01 17:30:06.363807,5W40 500ML,1500
2024-12-01 20:48:59.766790,SEK-QUARTZ 5000 20W50 500ML,300
2024-12-01 21:15:40.050447,SEK-QUARTZ 4X4 15W40 500ML,300
2024-12-02 00:25:28.475643,MOS-RACE BRAKEFLUID DOT4+ 500ML,400
2024-12-02 06:14:06.526128,KAD-RUBIA TIR 7400 15W40 500ML,300
2024-12-02 07:25:22.464839,MPO-RUBIA TIR 7400 SAE 15W40 5L,2500
2024-12-02 07:27:38.528057,MPO-QUARTZ 7000 SAE 15W50 500ML,900
2024-12-02 07:28:20.623968,MPO-RUBIA TIR 7400 15W40 500ML,900
2024-12-02 07:51:02.537213,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-12-02 07:57:01.549123,MPO-QUARTZ 9000 SAE 5W40 5L,3000
2024-12-02 10:44:05.353268,SHIELD RADIATOR STOP LEAK 350ML,300
2024-12-02 10:47:09.624910,ATF 500ML,300
2024-12-02 11:47:17.015152,TUR-FLUIDMATIC DIII MV 500ML,300
2024-12-02 11:47:49.600879,TUR-FLUIDMATIC DIII MV 500ML,300
2024-12-02 11:48:55.041907,TUR-FLUIDMATIC DIII MV 500ML,300
2024-12-02 11:49:40.724315,TUR-FLUIDMATIC DIII MV 500ML,300
2024-12-02 11:50:56.703859,TUR-FLUIDMATIC DIII MV 500ML,300
2024-12-02 12:57:58.318019,TUR-FLUIDMATIC DIII MV 500ML,300
2024-12-02 12:59:45.505598,TUR-FLUIDMATIC DIII MV 500ML,300
2024-12-02 13:02:14.461746,TUR-FLUIDMATIC DIII MV 500ML,300
2024-12-02 14:25:23.623064,SAM-FLUIDMATIC DIII MV 500ML,300
2024-12-02 15:12:14.531363,SAE40 500ML,600
2024-12-02 15:59:20.322627,FOR-QUARTZ 3000 SG 20W50 500ML,300
2025-03-14 07:52:32.154304,TUR-FLUIDMATIC CVT MV 1L,1000
2024-12-03 05:40:06.360254,SAE40 500ML,300
2024-12-03 05:40:27.760864,5W40 500ML,500
2024-12-03 07:50:23.129394,FIF-QUARTZ 5000 20W50 500ML,400
2024-12-03 08:04:07.460539,FIF-QUARTZ 5000 20W50 500ML,300
2024-12-03 08:44:17.923122,SAM-QUARTZ 5000 20W50 500ML,300
2024-12-03 10:42:46.585707,CHA-RUBIA TIR 7400 15W40 500ML,600
2024-12-03 10:56:51.749325,TUR-QUARTZ 4X4 15W40 500ML,300
2024-12-03 11:03:13.782643,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-12-03 11:04:38.909121,5W40 500ML,500
2024-12-03 11:11:33.524664,15W40 5LTRS,2500
2024-12-03 13:52:11.227213,SEK-RACE BRAKEFLUID DOT4+ 500ML,400
2024-12-03 14:45:53.865910,SAM-NEPTUNA 2T SUPER SPORT 500ML,400
2024-12-03 15:17:31.232028,ATF 500ML,300
2024-12-03 15:18:35.573348,15W40 500ML,300
2024-12-03 15:19:29.571583,SAE40 500ML,300
2024-12-03 15:20:01.363989,BRAKE FLUID 500ML,300
2024-12-03 15:23:21.035363,CVT 1LTR,1000
