sale_date,site_id,site_name,product,total_litres,total_amount
2025-05-07,88,Seke,SEK-RACE BRAKEFLUID DOT4+ 500ML,1.0,4.0
2023-08-19,116,Kwekwe,KWEKWE USD PETROL,349.68553459119505,556.0
2025-05-17,145,Sunway City,SUNWAY USD DIESEL,213.60544217687075,314.0
2023-09-22,84,Avondale,AVONDALE USD PETROL,1856.1463414634143,3044.07
2025-07-14,112,Marondera,MARONDERA USD PETROL,1926.0,2889.0
2025-06-03,114,Kadoma,KADOMA USD PETROL,1209.6551724137935,1754.0
2025-11-27,102,Kirkman,KIRKMAN USD DIESEL,739.6103896103897,1139.0
2025-12-01,129,Khami,KHA-RUBIA TIR 7400 15W40 500ML,1.0,3.0
2023-07-16,135,Graniteside,GRANITESIDE DIESEL USD,256.4102564102564,400.0
2025-11-14,129,Khami,KHAMI BULK DIESEL USD,148.64864864864865,220.0
2023-08-04,84,Avondale,AVONDALE USD DIESEL,748.73417721519,1183.0
2023-08-15,131,R Mugabe,R MUGABE USD PETROL,329.7468354430379,521.0
2025-03-20,149,Turnpike,TURNPIKE USD PETROL,62.83783783783784,93.0
2023-09-19,82,Runiville,RUNIVILLE USD DIESEL,272.8698224852071,461.15
2025-06-30,125,Fort Street,FOR-QUARTZ 4X4 15W40 500ML,2.0,6.0
2025-10-05,145,Sunway City,SUN-FLUIDMATIC DIII MV 500ML,1.0,3.0
2025-07-15,123,Fife Street,FIFE USD PETROL,1967.1140939597317,2931.0
2025-12-02,140,Mutare Second Street,MUTARE SECOND USD BULK DIESEL,200.0,292.0
2025-12-06,149,Turnpike,TURNPIKE BULK DIESEL USD,744.0,1130.88
2025-03-11,110,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,1462.6760563380283,2077.0
2025-03-21,112,Marondera,MARONDERA USD DIESEL,352.08333333333337,507.0
2025-05-03,114,Kadoma,KADOMA USD PETROL,783.448275862069,1136.0
2023-08-03,112,Marondera,MARONDERA USD DIESEL,590.5556468847608,931.0
2025-11-26,82,Runiville,RUNIVILLE BULK DIESEL USD,660.8108108108108,978.0
2025-04-27,129,Khami,KHAMI USD DIESEL,875.1724137931035,1269.0
2025-08-29,129,Khami,KHAMI BULK DIESEL USD,600.2831034482758,870.41
2025-06-05,149,Turnpike,TURNPIKE BULK DIESEL USD,779.3103448275862,1130.0
2023-10-23,112,Marondera,MARONDERA USD DIESEL,738.2716049382717,1196.0
2025-10-31,147,Chinhoyi Main,CHINHOYI MAIN USD PETROL,3522.875816993464,5390.0
2023-04-28,114,Kadoma,KADOMA USD DIESEL,86.16352201257861,137.0
2025-11-26,114,Kadoma,KADOMA USD DIESEL,358.38926174496646,534.0
2023-10-10,92,Msasa,MSASA USD PETROL,1356.1290322580649,2102.0
2023-06-27,110,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,25.64102564102564,40.0
2025-10-27,135,Cripps,CRIPPS DIESEL USD,2806.8493150684935,4098.0
2025-05-01,96,Samora,SAM-QUARTZ 5000 20W50 5L,1.0,22.0
2023-03-25,143,Gwabalanda,GWABALANDA USD PETROL,244.7204968944099,394.0
2025-10-29,148,Chegutu,CHEGUTU USD PETROL,2042.7631578947353,3105.0
2025-06-23,140,Mutare Second Street,MUTARE SECOND USD PETROL,940.1360544217688,1382.0
2023-06-24,116,Kwekwe,KWEKWE USD PETROL,3.821656050955414,6.0
2023-07-11,148,Chegutu,CHEGUTU USD PETROL,746.0526315789471,1134.0
2023-03-20,110,Mutare Green Market,MUTARE GREENMARKET USD PETROL,433.54430379746844,685.0
2025-12-02,112,Marondera,MARONDERA USD DIESEL,681.3333333333334,1022.0
2025-03-11,160,Zaka ,ZAKA USD DIESEL,46.97986577181209,70.0
2025-05-02,131,R Mugabe,R MUGABE USD PETROL,1445.2702702702704,2139.0
2025-07-15,160,Zaka ,ZAKA USD PETROL,409.2105263157895,622.0
2023-11-09,145,Sunway City,SUNWAY USD PETROL,2437.1794871794873,3802.0
2023-07-13,114,Kadoma,KADOMA USD PETROL,326.3157894736842,496.0
2023-08-11,112,Marondera,MARONDERA USD PETROL,992.3566878980889,1558.0
2025-08-02,147,Chinhoyi Main,CHI-RACE BRAKEFLUID DOT4+ 500ML,1.0,4.0
2025-12-04,131,R Mugabe,RM-RUBIA TIR 7400 15W40 500ML,1.0,3.0
2023-06-30,98,Roadport,ROAPORT USD PETROL,1850.3225806451637,2868.0
2025-04-24,149,Turnpike,TURNPIKE USD DIESEL,524.8322147651007,782.0
2025-08-29,121,Gweru,GWE-QUARTZ 5000 20W50 500ML,3.0,9.0
2023-10-30,145,Sunway City,SUNWAY USD PETROL,3337.1794865674487,5206.0
2025-03-25,145,Sunway City,SUNWAY USD PETROL,3089.3333333333335,4634.0
2023-06-20,143,Gwabalanda,GWABALANDA USD DIESEL,331.6455696202532,524.0
2025-06-20,121,Gweru,GWE-QUARTZ 9000 SAE 5W40 500ML,2.0,10.0
2025-03-02,82,Runiville,RUNIVILLE USD PETROL,178.00000000000003,267.0
2025-07-30,92,Msasa,MSASA USD DIESEL,346.05263157894734,526.0
2025-09-12,88,Seke,SEKE USD DIESEL,3082.432432432432,4562.0
2025-12-02,114,Kadoma,KADOMA USD PETROL,1410.5960264900664,2130.0
2025-12-10,88,Seke,SEKE DIESEL BULK,131.57894736842104,200.0
2025-09-19,148,Chegutu,CHEGUTU USD PETROL,1890.066225165562,2854.0
2025-06-11,88,Seke,SEKE USD DIESEL,2145.8333333333335,3090.0
2025-06-28,146,Banket,BANKET USD PETROL,2313.2516556291393,3493.01
2025-11-20,102,Kirkman,KIRKMAN USD PETROL,516.3636363636364,795.2
2023-07-30,98,Roadport,ROAPORT USD PETROL,1273.2516556291393,1922.61
2023-07-23,82,Runiville,RUNIVILLE USD PETROL,177.41935483870967,275.0
2023-04-08,84,Avondale,AVONDALE USD PETROL,31.05590062111801,50.0
2025-10-01,145,Sunway City,SUNWAY USD DIESEL,2224.0,3336.0
2025-07-21,86,Charter,CHARTER USD DIESEL,490.6666666666667,736.0
2025-06-01,121,Gweru,GWERU USD PETROL,1492.4657534246576,2179.0
2025-05-25,147,Chinhoyi Main,CHI-RACE BRAKEFLUID DOT4+ 500ML,2.0,8.0
2025-04-27,84,Avondale,AVONDALE USD PETROL,135.5704697986577,202.0
2025-12-04,82,Runiville,RUNIVILLE BULK DIESEL USD,343.33333333333337,515.0
2025-06-12,147,Chinhoyi Main,CHI-FLUIDMATIC DIII MV 500ML,1.0,3.0
2025-05-20,92,Msasa,MSASA USD PETROL,107.38255033557049,160.0
2023-07-10,146,Banket,BANKET USD PETROL,940.3973509933774,1420.0
2023-10-01,127,Mpopoma,MPOPOMA USD DIESEL,300.0,501.0
2025-08-03,141,Troutbeck,TROUTBECK USD DIESEL,452.6666666666667,679.0
2025-06-25,147,Chinhoyi Main,CHINHOYI MAIN USD PETROL,3500.0000000000005,5320.0
2023-05-27,145,Sunway City,SUNWAY USD PETROL,730.5194805194805,1125.0
2025-09-19,141,Troutbeck,TROUTBECK USD PETROL,1151.948051948052,1774.0
2023-11-03,141,Troutbeck,TROUTBECK USD DIESEL,1314.2857142857144,2300.0
2025-08-05,82,Runiville,RUNIVILLE USD PETROL,303.2894736842105,461.0
2023-10-11,140,Mutare Second Street,MUTARE SECOND USD DIESEL,510.3658536585366,837.0
2025-06-23,149,Turnpike,TUR-QUARTZ 5000 20W50 500ML,2.0,6.0
2025-03-01,86,Charter,CHARTER BULK/TAXI DIESEL ,3400.0,4896.0
2025-07-25,92,Msasa,MSA-QUARTZ 9000 SAE 5W40 500ML,2.0,10.0
2025-04-07,160,Zaka ,ZAKA USD DIESEL,53.691275167785236,80.0
2025-10-02,82,Runiville,RUNIVILLE USD DIESEL,98.65771812080537,147.0
2023-08-28,125,Fort Street,FORT USD DIESEL,113.49693251533742,185.0
2025-05-29,125,Fort Street,FORT USD PETROL,406.16438356164383,593.0
2025-09-27,127,Mpopoma,MPOPOMA USD DIESEL,438.09523809523813,644.0
2023-05-01,148,Chegutu,CHEGUTU USD DIESEL,608.0246913580247,985.0
2025-08-10,140,Mutare Second Street,MUTARE SECOND USD DIESEL,1038.7671232876714,1516.6
2025-09-29,135,Cripps,CRIPPS PETROL USD,2292.567567567568,3393.0
2025-06-22,135,Cripps,CRIPPS PETROL USD,667.3469387755102,981.0
2025-04-21,131,R Mugabe,R MUGABE USD DIESEL,1183.2167832167831,1692.0
2023-06-03,146,Banket,BANKET USD PETROL,1254.954248366013,1920.08
2025-11-14,135,Cripps,CRIPPS BULK DIESEL USD,1544.5881081081081,2285.99
2025-03-18,110,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,924.5140845070423,1312.81
2025-06-15,147,Chinhoyi Main,CHINHOYI BULK DIESEL USD,672.7272727272727,962.0
2025-09-29,125,Fort Street,FORT USD DIESEL,537.4149659863946,790.0
2025-05-04,86,Charter,CHARTER BULK/TAXI DIESEL ,4615.0,6461.0
2023-09-20,86,Charter,CHARTER USD PETROL,682.5806451612904,1058.0
2023-10-20,92,Msasa,MSASA USD DIESEL,3542.0238095238105,5950.6
2025-07-11,86,Charter,CHARTER USD PETROL,3404.666666666667,5107.0
2025-04-22,110,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,785.3169014084508,1115.15
2025-04-19,96,Samora,SAMORA USD PETROL,657.3333333333334,986.0
2025-03-03,145,Sunway City,SUNWAY USD PETROL,4808.0,7212.0
2025-04-10,149,Turnpike,TURNPIKE BULK DIESEL USD,224.13793103448276,325.0
2025-11-10,147,Chinhoyi Main,CHINHOYI BULK DIESEL USD,209.39597315436242,312.0
2025-10-25,146,Banket,BANKET BULK DIESEL USD,2233.18,3282.77
2023-10-31,146,Banket,BANKET USD DIESEL,1488.0952380952383,2500.0
2025-05-22,102,Kirkman,KIRKMAN USD PETROL,297.94520547945206,435.0
2025-05-05,84,Avondale,AVONDALE USD PETROL,708.0536912751677,1055.0
2025-09-07,135,Cripps,CRIPPS PETROL USD,1404.054054054054,2078.0
2023-11-11,146,Banket,BANKET USD PETROL,1140.3846153845127,1779.0
2023-03-21,145,Sunway City,SUNWAY USD PETROL,290.251572327044,461.5
2025-05-13,112,Marondera,MARONDERA USD DIESEL,715.2777777777778,1030.0
2023-08-18,96,Samora,SAMORA USD DIESEL,374.93902439024396,614.9
2025-07-28,123,Fife Street,FIFE USD DIESEL,1870.5479452054794,2731.0
2023-07-06,123,Fife Street,FIFE USD DIESEL,684.1772151898733,1081.0
2025-08-17,149,Turnpike,TUR-QUARTZ 3000 SG 20W50 500ML,3.0,9.0
2025-07-16,121,Gweru,GWERU USD DIESEL,954.4340540540541,1412.56
2025-09-23,96,Samora,SAMORA USD PETROL,1431.1258278145697,2161.0
2025-04-30,86,Charter,CHARTER BULK/TAXI DIESEL ,5341.4285714285725,7478.0
2023-08-30,135,Cripps,CRIPPS PETROL USD,275.1592356687898,432.0
2025-03-24,121,Gweru,GWERU USD PETROL,2223.410821917808,3246.17
2025-11-04,127,Mpopoma,MPOPOMA USD PETROL,2077.6315789473683,3158.0
2025-05-21,145,Sunway City,SUNWAY BULK DIESEL USD,734.0,1064.3
2025-09-10,121,Gweru,GWERU BULK DIESEL USD,405.0,591.29
2025-10-13,129,Khami,KHAMI BULK DIESEL USD,2116.1721088435374,3110.77
2025-03-07,82,Runiville,RUNIVILLE USD DIESEL,167.76315789473682,255.0
2025-06-18,121,Gweru,GWERU USD PETROL,2540.649178082192,3709.34
2025-10-06,96,Samora,SAMORA USD PETROL,1151.9736842105262,1751.0
2025-05-18,88,Seke,SEK-QUARTZ 5000 20W50 500ML,3.0,9.0
2025-02-28,150,Mutare One Stop,MUTARE ONE STOP PETROL,1453.3958333333335,2092.89
2025-06-01,114,Kadoma,KADOMA USD PETROL,1197.241379310345,1736.0
2025-10-24,150,Mutare One Stop,MUTARE ONE STOP DIESEL,2180.150684931507,3183.02
2025-07-07,92,Msasa,SWIFTEX 646C-S,1.0,100.0
2023-05-05,82,Runiville,RUNIVILLE USD DIESEL,238.82370983820257,385.0
2025-10-07,88,Seke,SEKE USD DIESEL,2324.3243243243246,3440.0
2025-05-18,148,Chegutu,CHE-QUARTZ 4X4 15W40 500ML,1.0,3.0
2025-04-03,135,Cripps,CRIPPS DIESEL USD,562.5821917808219,821.37
2023-07-29,147,Chinhoyi Main,CHINHOYI MAIN USD PETROL,1358.7350993377484,2051.69
2025-03-28,135,Cripps,CRIPPS DIESEL USD,871.9178082191781,1273.0
2025-09-13,146,Banket,BANKET BULK DIESEL USD,200.02,292.02
2023-06-01,114,Kadoma,KADOMA USD DIESEL,80.50314465408805,128.0
2025-08-11,110,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,709.3082191780821,1035.59
2023-08-28,110,Mutare Green Market,MUTARE GREENMARKET USD PETROL,427.0,657.58
2025-07-03,141,Troutbeck,TRO-NEPTUNA 2T SUPER SPORT 500ML,1.0,4.0
2025-08-31,123,Fife Street,FIF-QUARTZ 4X4 15W40 5L,1.0,20.0
2023-10-21,140,Mutare Second Street,MUTARE SECOND USD DIESEL,471.3414634146343,773.0
2025-10-19,125,Fort Street,FORT USD DIESEL,739.8648648648649,1095.0
2023-07-25,98,Roadport,ROAPORT USD PETROL,1559.60761589404,2355.0
2023-04-30,86,Charter,CHARTER USD DIESEL,557.8616352201257,887.0
2025-07-07,150,Mutare One Stop,MUTARE ONE STOP DIESEL,391.74149659863946,575.86
2025-04-18,150,Mutare One Stop,MUTARE ONE STOP DIESEL,527.4647887323944,749.0
2023-10-16,146,Banket,BANKET USD PETROL,1396.3636363636363,2304.0
2023-09-28,84,Avondale,AVONDALE USD PETROL,1255.4878048780502,2059.0
2023-08-26,135,Graniteside,GRANITESIDE DIESEL USD,172.22222222222223,279.0
2023-04-22,150,Mutare One Stop,MUTARE ONE STOP DIESEL,277.35849056603774,441.0
2023-10-14,92,Msasa,MSASA USD DIESEL,1344.0476190476193,2258.0
2025-07-31,160,Zaka ,ZAKA USD DIESEL,58.55263157894736,89.0
2025-11-27,112,Marondera,MARONDERA USD DIESEL,267.76666666666665,401.64
2023-09-30,121,Gweru,GWERU USD DIESEL,2441.321428571429,4101.42
2025-05-28,131,R Mugabe,SAE40 500ML,1.0,3.0
2025-04-08,86,Charter,CHA-QUARTZ 5000 20W50 500ML,1.0,3.0
2025-03-23,125,Fort Street,FORT USD DIESEL,378.7671232876712,553.0
2025-06-23,98,Roadport,ROADPORT USD DIESEL,1328.8590604026847,1980.0
2025-06-02,112,Marondera,MAR-PROSYLVA 2 STROKE 200ML,3.0,6.0
2023-10-02,150,Mutare One Stop,MUTARE ONE STOP DIESEL,426.219512195122,699.0
2025-06-29,88,Seke,SEKE USD PETROL,2631.5436241610737,3921.0
2025-08-12,96,Samora,SAMORA USD TAXI DIESEL ,100.0,147.0
2025-11-14,131,R Mugabe,R MUGABE USD DIESEL,987.6623376623377,1521.0
2025-07-31,102,Kirkman,KIRKMAN USD PETROL,1002.6315789473681,1524.0
2025-07-13,84,Avondale,AVONDALE USD PETROL,277.33333333333337,416.0
2025-09-13,121,Gweru,GWERU BULK DIESEL USD,2738.0,3997.48
2025-08-06,88,Seke,SEKE USD PETROL,2227.3333333333335,3341.0
2025-08-31,127,Mpopoma,MPOPOMA USD PETROL,546.6666666666666,820.0
2023-03-30,119,Windsock,WINDSOCK USD DIESEL,874.0740740740741,1416.0
2023-08-01,84,Avondale,AVONDALE USD DIESEL,898.1012658227851,1419.0
2025-09-30,129,Khami,KHA-QUARTZ 9000 SAE 5W40 500ML,1.0,5.0
2025-08-18,147,Chinhoyi Main,CHI-QUARTZ 5000 20W50 500ML,2.0,6.0
2025-08-23,102,Kirkman,KIRKMAN BULK DIESEL USD,500.0,725.0
2023-05-15,114,Kadoma,KADOMA USD PETROL,183.2258064516129,284.0
2023-09-23,114,Kadoma,KADOMA USD PETROL,438.06451612903226,679.0
2025-05-02,125,Fort Street,SAE40 500ML,1.0,3.0
2025-03-05,102,Kirkman,KIRKMAN USD PETROL,800.8108108108105,1185.2
2025-11-04,125,Fort Street,FORT USD DIESEL,2217.7364864864862,3282.25
2025-11-23,82,Runiville,RUN-RUBIA SX SAE40 500ML,4.0,12.0
2025-06-21,160,Zaka ,ZAKA USD DIESEL,335.61403508771934,510.0
2025-11-30,114,Kadoma,KADOMA USD DIESEL,871.1409395973154,1298.0
2025-09-22,88,Seke,SEKE USD PETROL,839.3333333333334,1259.0
2025-05-02,112,Marondera,MAR-PROSYLVA 2 STROKE 200ML,2.0,4.0
2023-08-16,135,Graniteside,GRANITESIDE PETROL USD,254.77707006369425,400.0
2025-10-10,147,Chinhoyi Main,CHINHOYI MAIN USD PETROL,3367.97385620915,5153.0
2023-09-08,131,R Mugabe,R MUGABE USD DIESEL,634.5454545454546,1047.0
2025-10-16,127,Mpopoma,MPOPOMA USD PETROL,1278.8079470198677,1931.0
2025-09-10,98,Roadport,ROADPORT USD DIESEL,186.8421052631579,284.0
2023-08-05,145,Sunway City,SUNWAY USD DIESEL,1392.4050632911394,2200.0
2025-11-23,141,Troutbeck,TROUTBECK USD PETROL,1672.7272727272727,2576.0
2023-08-06,147,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,1096.2025316455695,1732.0
2025-07-05,121,Gweru,GWE-QUARTZ 3000 SG 20W50 500ML,3.0,9.0
2025-06-10,114,Kadoma,KADOMA USD PETROL,643.448275862069,933.0
2025-06-06,147,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,1052.3489932885907,1568.0
2023-05-11,143,Gwabalanda,GWABALANDA USD DIESEL,138.55214723926383,225.84
2023-10-14,150,Mutare One Stop,MUTARE ONE STOP DIESEL,1548.1707317073171,2539.0
2023-11-16,127,Mpopoma,MPOPOMA USD DIESEL,549.7005988023952,918.0
2023-04-27,150,Mutare One Stop,MUTARE ONE STOP DIESEL,605.0314465408804,962.0
2023-07-06,88,Chinhamo,CHINHAMO USD PETROL,662.2516556291389,1000.0
2023-03-26,135,Graniteside,GRANITESIDE PETROL USD,517.8343949044586,813.0
2025-05-28,121,Gweru,GWERU BULK DIESEL USD,1911.0,2770.95
2025-03-29,127,Mpopoma,MPOPOMA BULK DIESEL USD,489.65517241379314,710.0
2025-05-23,125,Fort Street,FORT USD DIESEL,986.0139860139861,1410.0
2025-09-29,149,Turnpike,TUR-RACE BRAKEFLUID DOT4+ 500ML,1.0,4.0
2025-09-02,102,Kirkman,KIRKMAN USD DIESEL,780.536912751678,1163.0
2025-07-23,86,Charter,CHARTER USD DIESEL,560.1351351351351,829.0
2025-06-17,160,Zaka ,ZAKA USD DIESEL,122.14765100671141,182.0
2023-09-14,98,Roadport,ROAPORT USD PETROL,1181.012658227848,1866.0
2025-05-28,96,Samora,SAMORA USD TAXI DIESEL ,62.06896551724138,90.0
2023-06-22,92,Msasa,MSASA USD PETROL,553.2467532467531,852.0
2025-08-14,123,Fife Street,FIF-RUBIA SX SAE40 500ML,6.0,18.0
2025-04-09,84,Avondale,AVONDALE USD PETROL,733.8466666666666,1100.77
2025-05-28,102,Kirkman,SAE40 500ML,1.0,3.0
2025-08-27,125,Fort Street,FORT USD DIESEL,487.0748299319728,716.0
2025-08-09,82,Runiville,RUNIVILLE USD PETROL,133.55263157894737,203.0
2025-03-28,141,Troutbeck,TROUTBECK USD PETROL,1260.8108108108108,1866.0
2025-12-05,125,Fort Street,FOR-QUARTZ 4X4 15W40 5L,1.0,20.0
2025-09-23,150,Mutare One Stop,MUTARE ONE STOP PETROL,172.2972972972973,255.0
2025-02-26,86,Charter,CHARTER BULK/TAXI DIESEL ,2132.6388888888887,3071.0
2025-07-08,135,Cripps,CRIPPS PETROL USD,1477.0270270270266,2186.0
2025-08-06,149,Turnpike,TURNPIKE USD PETROL,861.8421052631579,1310.0
2025-04-26,110,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,1846.4788732394368,2622.0
2025-05-07,96,Samora,SAMORA USD DIESEL,219.86301369863014,321.0
2025-09-23,102,Kirkman,KIR-QUARTZ 3000 SG 20W50 500ML,2.0,6.0
2025-10-30,102,Kirkman,KIR-RUBIA SX SAE40 500ML,3.0,9.0
2025-04-20,112,Marondera,MARONDERA USD DIESEL,575.0,828.0
2025-08-21,141,Troutbeck,TRO-NEPTUNA 2T SUPER SPORT 500ML,1.0,4.0
2025-08-24,145,Sunway City,SUNWAY USD PETROL,3344.370860927152,5050.0
2025-06-05,141,Troutbeck,TROUTBECK BULK DIESEL ,510.81081081081084,756.0
2025-07-08,147,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,1093.288590604027,1629.0
2025-11-08,127,Mpopoma,MPOPOMA USD PETROL,1443.421052631579,2194.0
2023-08-13,110,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,165.625,265.0
2025-09-03,150,Mutare One Stop,MUTARE ONE STOP PETROL,77.02027027027026,113.99
2025-07-21,147,Chinhoyi Main,CHI-FLUIDMATIC DIII MV 500ML,1.0,3.0
2025-08-23,102,Kirkman,KIR-FLUIDMATIC DIII MV 500ML,2.0,6.0
2025-04-17,131,R Mugabe,RM-RUBIA TIR 7400 15W40 500ML,3.0,9.0
2025-07-22,84,Avondale,AVONDALE USD DIESEL,143.91891891891893,213.0
2023-04-28,86,Charter,CHARTER USD DIESEL,588.6792452830189,936.0
2025-07-17,141,Troutbeck,TRO-NEPTUNA 2T SUPER SPORT 500ML,2.0,8.0
2025-09-27,131,R Mugabe,R MUGABE USD PETROL,2207.894736842105,3356.0
2025-04-07,131,R Mugabe,RM-RACE BRAKEFLUID DOT4+ 500ML,1.0,4.0
2025-10-27,157,Hatfield,HATFIELD USD PETROL,20.13422818791946,30.0
2023-08-16,131,R Mugabe,R MUGABE USD PETROL,510.126582278481,806.0
2025-09-06,88,Seke,SEKE DIESEL BULK,205.47945205479454,300.0
2023-05-12,84,Avondale,AVONDALE USD DIESEL,499.3788819875775,804.0
2025-12-01,123,Fife Street,FIFE USD PETROL,1234.4155844155844,1901.0
2025-03-26,146,Banket,BANKET USD DIESEL,549.6688741721854,830.0
2025-07-12,88,Seke,SEKE USD DIESEL,3026.5306122448983,4449.0
2025-02-26,84,Avondale,AVO-RACE BRAKEFLUID DOT4+ 500ML,1.0,4.0
2025-04-22,147,Chinhoyi Main,CHINHOYI MAIN USD PETROL,2986.0000000000005,4479.0
2025-05-08,96,Samora,SAMORA USD PETROL,971.6438356164384,1418.6
2025-11-28,146,Banket,BANKET USD PETROL,1753.2467532467529,2700.0
2025-07-17,140,Mutare Second Street,MUTARE SECOND USD DIESEL,914.4827586206894,1326.0
2025-09-21,96,Samora,SAMORA USD DIESEL,105.96026490066225,160.0
2025-11-02,102,Kirkman,KIRKMAN USD DIESEL,476.510067114094,710.0
2025-04-20,98,Roadport,ROAPORT USD PETROL,1969.5945945945944,2915.0
2025-11-02,84,Avondale,AVO-QUARTZ 5000 20W50 500ML,1.0,3.0
2023-04-11,154,Arcadia,ARCADIA USD DIESEL,1358.0246913580245,2200.0
2025-11-14,92,Msasa,MSASA BULK DIESEL,431.2905405405405,638.31
2025-10-24,98,Roadport,ROADPORT USD DIESEL BUS,1080.7567567567567,1599.52
2025-11-27,127,Mpopoma,MPO-RUBIA TIR 7400 15W40 500ML,1.0,3.0
2025-09-08,150,Mutare One Stop,MUTARE ONE STOP PETROL,1008.1148648648649,1492.01
2025-04-29,121,Gweru,GWERU USD PETROL,1565.8160273972603,2286.09
2025-09-14,98,Roadport,ROAPORT USD PETROL,2050.5129870129867,3157.78
2023-04-30,140,Mutare Second Street,MUTARE SECOND USD PETROL,127.63157894736842,194.0
2025-12-09,141,Troutbeck,TROUTBECK USD DIESEL,1127.0967741935483,1747.0
2025-11-03,129,Khami,KHA-FLUIDMATIC DIII MV 500ML,2.0,6.0
2025-09-09,110,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,468.3013698630137,683.72
2025-10-26,140,Mutare Second Street,MUTARE SECOND USD PETROL,1235.8108108108108,1829.0
2025-06-22,147,Chinhoyi Main,CHI-RUBIA TIR 7400 SAE 15W40 5L,1.0,25.0
2023-09-04,86,Charter,CHARTER USD DIESEL,515.8536585365853,846.0
2025-04-13,102,Kirkman,KIRKMAN USD PETROL,870.2702702702701,1288.0
2025-09-10,149,Turnpike,TURNPIKE USD PETROL,1325.657894736842,2015.0
2025-04-28,102,Kirkman,KIR-QUARTZ 9000 SAE 5W40 500ML,2.0,10.0
2025-04-03,149,Turnpike,TURNPIKE USD DIESEL,1367.1140939597317,2037.0
2023-10-26,148,Chegutu,CHEGUTU USD DIESEL,722.1556886227545,1206.0
2025-04-30,92,Msasa,MSASA USD DIESEL,468.45637583892614,698.0
2023-06-07,143,Gwabalanda,GWABALANDA USD DIESEL,67.5,108.0
2025-11-04,129,Khami,KHAMI USD PETROL,938.8157894736842,1427.0
2025-05-02,88,Seke,SEKE USD DIESEL,2275.6944444444443,3277.0
2025-12-08,131,R Mugabe,R MUGABE USD PETROL,1483.3333333333333,2314.0
2025-11-05,135,Cripps,CRIPPS DIESEL USD,582.5503355704698,868.0
2025-08-29,125,Fort Street,FORT USD DIESEL,469.38775510204084,690.0
2025-10-06,149,Turnpike,TUR-NEPTUNA 2T SUPER SPORT 500ML,1.0,4.0
2025-03-04,86,Charter,CHARTER BULK/TAXI DIESEL ,3120.138888888889,4493.0
2025-04-29,114,Kadoma,KADOMA USD DIESEL,1190.2097902097903,1702.0
2023-07-12,82,Runiville,RUNIVILLE USD DIESEL,89.74358974358975,140.0
2025-04-25,92,Msasa,MSASA BULK DIESEL,2164.1379310344832,3138.0
2023-11-09,96,Samora,SAMORA USD DIESEL,1011.3491124260356,1709.18
2025-08-07,141,Troutbeck,TROUTBECK USD PETROL,1670.1298701298701,2572.0
2025-07-25,141,Troutbeck,TROUTBECK USD PETROL,1311.6883116883116,2020.0
2023-11-22,121,Gweru,GWERU USD DIESEL,4020.200487804879,6593.12
2025-08-05,88,Seke,SEK-QUARTZ 5000 20W50 500ML,1.0,3.0
2025-05-25,149,Turnpike,TURNPIKE USD DIESEL,238.9261744966443,356.0
2025-05-17,102,Kirkman,KIRKMAN BULK DIESEL USD,1849.3400000000001,2626.05
2025-04-07,140,Mutare Second Street,MUTARE SECOND USD PETROL,1640.8450704225354,2330.0
2025-06-05,123,Fife Street,FIFE USD DIESEL,862.2377622377624,1233.0
2025-07-13,148,Chegutu,CHEGUTU BULK DIESEL USD,808.843537414966,1189.0
2025-06-05,112,Marondera,MARONDERA USD PETROL,1573.6111111111113,2266.0
2025-10-31,141,Troutbeck,TROUTBECK BULK DIESEL ,888.4563758389262,1323.8
2025-09-28,114,Kadoma,KADOMA USD BULK DIESEL ,653.0612244897959,960.0
2023-11-21,127,Mpopoma,MPOPOMA USD PETROL,711.3924050632912,1124.0
2025-06-29,98,Roadport,ROAPORT USD PETROL,3272.6666666666674,4909.0
2025-08-08,92,Msasa,MSASA USD DIESEL,1017.1883116883116,1566.47
2025-04-13,140,Mutare Second Street,MUTARE SECOND USD DIESEL,734.2465753424658,1072.0
2025-03-07,131,R Mugabe,R MUGABE USD PETROL,2141.095890410959,3126.0
2023-08-22,146,Banket,BANKET USD DIESEL,743.5582822085889,1212.0
2025-08-19,140,Mutare Second Street,MUTARE SECOND USD DIESEL,1341.7808219178082,1959.0
2025-08-09,157,Hatfield,HATFIELD USD DIESEL,60.40268456375839,90.0
2025-08-16,141,Troutbeck,TRO-FLUIDMATIC DIII MV 500ML,3.0,9.0
2025-09-27,127,Mpopoma,MPO-QUARTZ 5000 20W50 500ML,1.0,3.0
2025-04-01,135,Cripps,CRI-RUBIA SX SAE40 500ML,1.0,3.0
2023-04-09,88,Chinhamo,CHINHAMO USD PETROL,1047.4025974025974,1613.0
2023-10-19,146,Banket,BANKET USD DIESEL,1797.6190476190475,3020.0
