sale_date,site_id,site_name,product,total_litres,total_amount
2024-06-30,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,8.77,11.84
2023-08-30,FORT STREET,FORT STREET,FORT USD DIESEL,50.3,81.5
2024-05-06,FORT STREET,FORT STREET,FORT USD PETROL,74.56,116.18
2024-02-20,RUNIVILLE,RUNIVILLE,RUNIVILLE USD DIESEL,142.41,234.3
2023-03-10,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,107.78,1799926.0
2024-07-22,R MUGABE,R MUGABE,R MUGABE USD PETROL,102.37,150.96
2024-03-13,FIFE STREET,FIFE STREET,FIFE USD DIESEL,85.44,134.3
2024-11-18,R MUGABE,R MUGABE,R MUGABE USD PETROL,116.44,169.36
2023-03-15,AVONDALE,AVONDALE,AVONDALE USD PETROL,326.05,5282010.0
2024-10-06,FIFE STREET,FIFE STREET,FIFE USD PETROL,173.28,252.58
2025-07-09,R MUGABE,R MUGABE,R MUGABE USD PETROL,132.66,198.0
2023-11-01,AVONDALE,AVONDALE,AVONDALE USD PETROL,190.74,307.8
2024-01-29,RUNIVILLE,RUNIVILLE,RUNIVILLE USD DIESEL,20.0,33.0
2025-07-15,ROADPORT,ROADPORT,ROAPORT USD PETROL,28.76,42.84
2023-12-15,MSASA,MSASA,MSASA USD PETROL,106.21,153.7
2025-01-12,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,10.0,15.0
2024-07-25,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,113.33,169.5
2023-12-16,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,105.26,159.6
2023-08-04,MSASA,MSASA,MSASA USD PETROL,261.88,394.11
2024-06-27,KHAMI,KHAMI,KHAMI USD DIESEL,8.0,12.0
2024-08-16,KHAMI,KHAMI,KHAMI USD PETROL,34.47,49.3
2023-12-13,SEKE,SEKE,SEKE USD PETROL,57.82,83.79
2024-01-13,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,38.71,58.9
2025-10-03,FIFE STREET,FIFE STREET,FIFE USD PETROL,606.84,909.0
2024-04-05,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD DIESEL,134.41,211.72
2025-08-12,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,115.13,174.8
2024-07-20,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,37.15,54.76
2024-10-15,SEKE,SEKE,SEKE USD PETROL,83.39,122.84
2025-08-27,MARONDERA,MARONDERA,MARONDERA USD DIESEL,349.62,509.54
2024-04-11,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,52.29,79.56
2024-11-11,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,704.05,1041.92
2024-02-24,TROUTBECK,TROUTBECK,TROUTBECK USD PETROL,23.02,34.96
2025-08-09,MARONDERA,MARONDERA,MARONDERA USD DIESEL,251.74,366.46
2025-04-02,KADOMA,KADOMA,KADOMA USD DIESEL,20.98,28.6
2024-02-05,SUNWAY CITY,SUNWAY CITY,SUNWAY USD UNLEADED PETROL,44.58,69.08
2024-10-11,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,10.07,14.9
2023-12-26,SUNWAY CITY,SUNWAY CITY,SUNWAY USD PETROL,15.78,22.8
2024-09-17,MARONDERA,MARONDERA,MARONDERA USD PETROL,128.59,181.76
2024-03-29,FIFE STREET,FIFE STREET,FIFE USD PETROL,85.98,133.45
2024-05-25,TROUTBECK,TROUTBECK,TROUTBECK USD DIESEL,40.11,62.8
2024-03-29,BANKET,BANKET,BANKET USD DIESEL,29.26,47.56
2024-06-23,SEKE,SEKE,SEKE USD PETROL,13.69,18.98
2023-06-18,GWABALANDA,GWABALANDA,GWABALANDA USD PETROL,26.14,39.78
2024-05-13,FIFE STREET,FIFE STREET,FIFE USD PETROL,133.75,208.81
2023-06-26,R MUGABE,R MUGABE,R MUGABE USD PETROL,228.75,348.84
2025-05-05,ROADPORT,ROADPORT,ROADPORT USD DIESEL BUS,206.9,298.7
2024-12-23,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,72.37,109.44
2024-10-04,MARONDERA,MARONDERA,MARONDERA USD PETROL,70.92,98.7
2025-02-23,SEKE,SEKE,SEKE USD DIESEL,160.94,233.6
2025-01-05,FIFE STREET,FIFE STREET,FIFE USD PETROL,219.33,328.5
2024-06-16,KIRKMAN,KIRKMAN,KIRKMAN USD PETROL,26.31,39.52
2024-04-29,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,72.09,113.04
2024-12-31,MARONDERA,MARONDERA,MARONDERA USD PETROL,461.27,682.28
2024-12-15,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,13.6,19.11
2024-09-19,R MUGABE,R MUGABE,R MUGABE USD PETROL,61.64,89.06
2024-02-29,R MUGABE,R MUGABE,R MUGABE USD PETROL,110.8,170.5
2024-10-19,KADOMA,KADOMA,KADOMA USD PETROL,27.58,39.15
2024-07-31,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,27.02,39.96
2024-04-19,R MUGABE,R MUGABE,R MUGABE USD DIESEL,87.66,133.98
2024-06-19,MSASA,MSASA,MSASA USD PETROL,155.4,229.4
2024-05-06,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD DIESEL,142.79,218.68
2024-08-02,KHAMI,KHAMI,KHAMI USD PETROL,17.12,24.82
2024-06-22,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,66.67,99.0
2023-04-18,RUNIVILLE,RUNIVILLE,RUNIVILLE USD DIESEL,92.59,149.04
2023-08-29,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,97.45,152.29
2025-02-07,KADOMA,KADOMA,KADOMA USD DIESEL,13.89,18.72
2025-07-06,ROADPORT,ROADPORT,ROAPORT USD PETROL,70.0,105.0
2025-02-08,SEKE,SEKE,SEKE USD PETROL,119.86,173.74
2025-07-05,KADOMA,KADOMA,KADOMA USD DIESEL,47.77,69.09
2025-04-22,FIFE STREET,FIFE STREET,FIFE USD PETROL,500.0,740.0
2024-04-25,R MUGABE,R MUGABE,R MUGABE USD DIESEL,97.97,149.38
2025-10-15,FIFE STREET,FIFE STREET,FIFE USD PETROL,289.79,439.28
2024-12-09,FORT STREET,FORT STREET,FORT USD PETROL,60.96,87.6
2024-10-01,SEKE,SEKE,SEKE USD PETROL,29.2,42.92
2024-06-08,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,106.67,159.0
2025-05-12,MARONDERA,MARONDERA,MARONDERA USD DIESEL,63.88,90.72
2024-09-30,FIFE STREET,FIFE STREET,FIFE USD PETROL,158.9,230.68
2024-07-22,AVONDALE,AVONDALE,AVONDALE USD PETROL,120.0,180.0
2024-05-24,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,32.68,48.96
2024-02-02,SUNWAY CITY,SUNWAY CITY,SUNWAY USD PETROL,19.73,28.88
2024-06-04,FORT STREET,FORT STREET,FORT USD DIESEL,290.14,435.0
2024-11-17,FIFE STREET,FIFE STREET,FIFE USD PETROL,387.58,561.15
2024-09-20,R MUGABE,R MUGABE,R MUGABE USD PETROL,17.12,24.82
2024-05-05,MARONDERA,MARONDERA,MARONDERA USD DIESEL,114.19,168.72
2025-05-24,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,67.11,99.83
2024-08-02,BANKET,BANKET,BANKET USD PETROL,18.92,26.64
2024-01-07,SUNWAY CITY,SUNWAY CITY,SUNWAY USD UNLEADED PETROL,57.8,87.78
2025-03-30,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,15.54,22.2
2024-10-05,TROUTBECK,TROUTBECK,TROUTBECK USD PETROL,20.13,29.8
2024-02-28,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,40.27,59.6
2024-11-09,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,32.88,47.68
2024-06-24,FORT STREET,FORT STREET,FORT USD PETROL,50.0,74.0
2025-03-06,FIFE STREET,FIFE STREET,FIFE USD PETROL,89.04,129.94
2024-02-15,FIFE STREET,FIFE STREET,FIFE USD DIESEL,24.39,39.36
2023-07-19,FORT STREET,FORT STREET,FORT USD PETROL,28.1,42.84
2024-05-01,CHARTER,CHARTER,CHARTER USD DIESEL,66.81,101.64
2024-07-16,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,13.51,19.24
2024-12-14,MARONDERA,MARONDERA,MARONDERA USD PETROL,377.08,542.88
2023-07-09,R MUGABE,R MUGABE,R MUGABE USD PETROL,101.3,154.53
2025-11-17,MARONDERA,MARONDERA,MARONDERA USD PETROL,363.28,544.5
2023-05-17,ROADPORT,ROADPORT,ROAPORT USD PETROL,63.57,97.65
2023-06-09,MSASA,MSASA,MSASA USD PETROL,131.94,201.74
2024-06-24,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,93.33,139.5
2025-06-01,ROADPORT,ROADPORT,ROADPORT USD DIESEL,57.04,84.93
2023-04-20,FORT STREET,FORT STREET,FORT USD PETROL,31.84,48.67
2024-12-11,FORT STREET,FORT STREET,FORT USD PETROL,2.74,2.92
2025-01-09,MARONDERA,MARONDERA,MARONDERA USD PETROL,287.02,413.28
2024-06-17,RUNIVILLE,RUNIVILLE,RUNIVILLE BULK DIESEL USD,233.08,337.85
2025-11-16,FORT STREET,FORT STREET,FORT USD PETROL,148.05,227.92
2025-08-06,KADOMA,KADOMA,KADOMA USD DIESEL,40.54,59.2
2025-06-13,KADOMA,KADOMA,KADOMA USD PETROL,17.23,24.65
2024-04-15,FIFE STREET,FIFE STREET,FIFE USD PETROL,50.95,78.5
2024-07-23,MSASA,MSASA,MSASA USD PETROL,569.04,842.12
2025-10-11,FORT STREET,FORT STREET,FORT USD PETROL,118.42,179.36
2024-09-16,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,65.7,94.9
2023-04-27,ROADPORT,ROADPORT,ROAPORT USD PETROL,52.25,80.6
2023-06-17,FIFE STREET,FIFE STREET,FIFE USD PETROL,178.85,272.34
2024-08-18,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,105.89,155.4
2025-07-22,BANKET,BANKET,BANKET USD DIESEL,33.54,49.17
2024-09-20,BANKET,BANKET,BANKET USD PETROL,38.51,56.24
2024-08-02,MSASA,MSASA,MSASA BULK DIESEL,460.68,690.0
2024-07-11,MSASA,MSASA,MSASA USD DIESEL,149.94,223.5
2024-03-06,AVONDALE,AVONDALE,AVONDALE USD PETROL,109.68,168.95
2024-10-11,TROUTBECK,TROUTBECK,TROUTBECK USD DIESEL,59.33,88.5
2024-11-22,MARONDERA,MARONDERA,MARONDERA USD PETROL,43.97,60.63
2024-09-14,BANKET,BANKET,BANKET USD PETROL,20.27,29.6
2024-05-08,FIFE STREET,FIFE STREET,FIFE USD PETROL,64.48,100.48
2025-07-06,FORT STREET,FORT STREET,FORT USD PETROL,55.7,81.95
2024-06-12,KIRKMAN,KIRKMAN,KIRKMAN BULK DIESEL USD,116.66,174.0
2024-11-01,MARONDERA,MARONDERA,MARONDERA USD PETROL,323.39,455.43
2024-03-15,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD PETROL,60.96,86.4
2025-11-30,MARONDERA,MARONDERA,MARONDERA USD DIESEL,438.86,657.0
2025-01-23,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,9.39,13.41
2024-10-25,FORT STREET,FORT STREET,FORT USD PETROL,215.75,313.9
2024-03-09,R MUGABE,R MUGABE,R MUGABE USD PETROL,23.87,35.65
2023-05-29,FIFE STREET,FIFE STREET,FIFE USD PETROL,268.77,415.4
2025-03-24,KADOMA,KADOMA,PETROL,13.98,120439.02
2025-08-07,ROADPORT,ROADPORT,ROAPORT USD PETROL,100.65,154.0
2023-11-23,CRIPPS,CRIPPS,CRIPPS DIESEL USD,36.86,57.6
2025-10-08,FORT STREET,FORT STREET,FORT USD DIESEL,335.81,492.45
2024-05-10,CRIPPS,CRIPPS,PETROL,19.35,174590.81
2025-05-21,R MUGABE,R MUGABE,R MUGABE USD DIESEL,65.73,92.95
2025-04-28,R MUGABE,R MUGABE,R MUGABE USD DIESEL,27.96,38.61
2024-07-14,ROADPORT,ROADPORT,ROAPORT USD PETROL,13.33,19.5
2024-02-21,SUNWAY CITY,SUNWAY CITY,SUNWAY USD UNLEADED PETROL,54.88,88.56
2025-05-19,CRIPPS,CRIPPS,CRIPPS PETROL USD,5.48,7.3
2024-09-15,KHAMI,KHAMI,KHAMI USD DIESEL,89.04,129.94
2025-05-13,FIFE STREET,FIFE STREET,FIFE USD DIESEL,235.46,336.05
2024-05-26,MARONDERA,MARONDERA,MARONDERA USD PETROL,74.45,109.52
2025-04-03,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,41.09,59.86
2023-04-21,FIFE STREET,FIFE STREET,FIFE USD PETROL,54.14,84.78
2025-03-23,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,55.99,82.5
2024-07-05,AVONDALE,AVONDALE,AVONDALE USD PETROL,202.79,303.0
2024-12-22,SEKE,SEKE,SEKE USD PETROL,217.2,321.16
2025-04-30,MARONDERA,MARONDERA,MARONDERA USD PETROL,347.22,499.68
2025-06-25,CRIPPS,CRIPPS,CRIPPS PETROL USD,252.71,370.44
2024-01-05,FORT STREET,FORT STREET,FORT USD PETROL,25.8,38.75
2024-02-02,R MUGABE,R MUGABE,R MUGABE USD PETROL,432.26,669.6
2023-04-25,MSASA,MSASA,MSASA USD PETROL,140.91,215.6
2025-06-07,R MUGABE,R MUGABE,R MUGABE USD PETROL,50.68,73.0
2024-06-06,SUNWAY CITY,SUNWAY CITY,SUNWAY USD UNLEADED PETROL,96.23,152.64
2025-01-03,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,33.56,49.17
2024-10-18,KADOMA,KADOMA,KADOMA USD PETROL,13.79,18.85
2024-02-24,ROADPORT,ROADPORT,ROAPORT USD PETROL,35.71,53.9
2024-05-18,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,31.64,48.98
2025-07-16,ROADPORT,ROADPORT,ROAPORT USD PETROL,93.47,142.29
2024-02-26,FORT STREET,FORT STREET,FORT USD DIESEL,110.13,173.8
2023-09-19,FORT STREET,FORT STREET,FORT USD DIESEL,89.82,148.63
2025-02-07,KIRKMAN,KIRKMAN,KIRKMAN USD PETROL,33.78,48.84
2024-07-03,KHAMI,KHAMI,KHAMI USD PETROL,29.45,42.34
2025-10-12,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,39.74,58.89
2024-10-01,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,10.27,14.6
2025-06-26,CRIPPS,CRIPPS,CRIPPS PETROL USD,88.4,127.89
2024-06-12,SUNWAY CITY,SUNWAY CITY,SUNWAY BULK DIESEL USD,319.42,462.55
2024-07-29,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,64.18,94.72
2024-05-31,MSASA,MSASA,MSASA USD PETROL,245.03,369.95
2025-09-13,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,94.77,142.88
2024-04-17,MARONDERA,MARONDERA,MARONDERA USD DIESEL,137.25,209.61
2025-06-30,FORT STREET,FORT STREET,FORT USD PETROL,49.66,73.01
2024-12-14,SEKE,SEKE,SEKE USD PETROL,94.59,139.12
2024-04-09,SUNWAY CITY,SUNWAY CITY,SUNWAY USD UNLEADED PETROL,25.0,40.0
2025-07-13,FORT STREET,FORT STREET,FORT USD DIESEL,17.12,24.82
