created_at_local,product,amount,quantity
2025-12-02 18:12:32.028053,RUN-NEPTUNA 2T SUPER SPORT 500ML,8,2.0
2025-12-02 18:30:31.686760,KIR-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-12-02 18:36:29.527650,KIR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-02 18:41:13.491377,SEK-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-02 19:12:16.264875,CHI-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-02 19:12:40.142602,TUR-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-12-02 20:22:01.667627,TUR-QUARTZ 3000 SG 20W50 500ML,3,1.0
2025-12-02 20:36:21.945569,TUR-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-02 20:38:32.064917,TUR-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-03 07:33:21.489424,GWE-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-03 07:34:31.616071,GWE-QUARTZ 4X4 15W40 500ML,6,2.0
2025-12-03 07:36:07.409142,GWE-QUARTZ 4X4 15W40 500ML,9,3.0
2025-12-03 07:37:27.800911,GWE-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-03 07:41:32.008095,MPO-QUARTZ 3000 SG 20W50 5L,18,1.0
2025-12-03 07:46:35.916375,MPO-QUARTZ 5000 20W50 5L,22,1.0
2025-12-03 10:46:46.404575,BAN-RUBIA SX SAE40 500ML,6,2.0
2025-12-03 11:18:23.737444,BAN-RUBIA SX SAE40 500ML,3,1.0
2025-12-03 11:58:35.033428,AVO-QUARTZ 9000 SAE 5W40 500ML,25,5.0
2025-12-03 11:58:58.210729,AVO-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-03 12:40:56.125313,BATTERY WATER 750ML,1,1.0
2025-12-05 19:02:12.935886,MAR-FLUIDMATIC CVT MV 1L,40,4.0
2025-12-05 19:15:51.437334,MSA-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-05 19:40:48.626480,TUR-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-05 19:41:24.158598,TUR-RUBIA SX SAE40 500ML,6,2.0
2025-12-05 19:43:22.849782,TUR-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-05 20:00:14.740039,SEK-QUARTZ 3000 SG 20W50 500ML,6,2.0
2025-12-05 20:57:34.728283,BAN-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-05 21:40:54.930473,MAR-RUBIA SX SAE40 500ML,6,2.0
2025-12-05 21:41:46.030621,CHI-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-06 00:09:00.232973,KIR-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-06 00:37:41.366911,KIR-QUARTZ 5000 20W50 5L,22,1.0
2025-12-06 02:04:54.992621,ROA-QUARTZ 5000 20W50 500ML,9,3.0
2025-12-06 02:04:55.232759,ROA-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-06 02:04:55.443317,ROA-QUARTZ 7000 SAE 15W50 500ML,4,1.0
2025-12-06 02:04:55.643719,ROA-QUARTZ 5000 20W50 5L,22,1.0
2025-12-06 10:42:31.878090,TUR-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-06 10:51:34.569733,RM-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-06 10:52:20.093779,RM-RACE BRAKEFLUID DOT4+ 500ML,12,3.0
2025-12-06 10:52:54.995923,RM-RUBIA SX SAE40 500ML,3,1.0
2025-12-06 10:53:29.885111,RM-MULTIS EP 2 500G,7,1.0
2025-12-06 11:35:13.271600,CHA-RUBIA SX SAE40 500ML,3,1.0
2025-12-06 12:20:08.511216,KAD-QUARTZ 3000 SG 20W50 500ML,3,1.0
2025-12-06 12:43:48.668964,RUN-RUBIA SX SAE40 500ML,3,1.0
2025-12-06 12:59:07.890245,CHI-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-12-06 13:36:50.574075,TUR-RUBIA SX SAE40 500ML,3,1.0
2025-12-06 15:40:19.976058,SEK-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-06 15:52:09.710127,SEK-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-06 17:10:50.572380,SWIFTEX - 658P,160,1.0
2025-12-06 18:13:48.702032,SEK-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-06 18:29:13.597579,RUN-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-12-06 18:32:24.915085,RUN-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-12-06 18:34:35.414006,RUN-RUBIA SX SAE40 500ML,3,1.0
2025-12-06 18:54:15.399746,TUR-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-12-06 19:23:10.219788,SUN-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-12-06 19:24:48.649782,SUN-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-12-06 19:33:38.955592,MAR-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-06 19:41:59.916665,MAR-FLUIDMATIC CVT MV 1L,30,3.0
2025-12-06 20:10:48.878844,TUR-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-06 20:59:59.429002,SEK-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-12-10 21:08:01.868374,MPO-QUARTZ 5000 20W50 500ML,6,2.0
2025-12-10 21:08:13.679835,MPO-RUBIA SX SAE40 500ML,3,1.0
2025-12-10 21:08:53.840161,MPO-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-11 07:04:31.926329,GWE-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-12-11 09:33:09.112311,RM-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-11 09:33:56.031764,RM-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-11 09:34:41.827352,RM-RACE BRAKEFLUID DOT4+ 500ML,8,2.0
2025-12-11 10:27:21.417669,BAN-PROSYLVA 2 STROKE 200ML,2,1.0
2025-12-11 11:27:07.128502,CHA-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-11 12:46:56.639534,GWE-NEPTUNA 2T SUPER SPORT 500ML,12,3.0
2025-12-11 13:16:27.816215,MAR-RUBIA SX SAE40 500ML,3,1.0
2025-12-11 13:37:10.631943,RUN-RUBIA SX SAE40 500ML,3,1.0
